x_wks84,y_wks84,spatial_name
13.2025793268182,52.5402404560566,1073
13.3008069070236,52.4739338825045,10731
13.2944322230956,52.4915884953768,10733
13.3468348854723,52.45986993576,10745
13.2743045806272,52.5881615580038,1075
13.2989101008439,52.6180078696012,10751
13.3762403516079,52.4589441804997,10765
13.3842154269513,52.4581812275344,10769
13.275106978262,52.5881962897728,1077
13.391187099312,52.4574463939447,10773
13.3943916330037,52.485847047461,10779
13.3376722249702,52.6006416061834,10783
13.3394788989419,52.599714091702,10785
13.2760541238663,52.5882125722353,1079
13.2994488773291,52.5134634696165,10793
13.3000316592274,52.5097526980401,10795
13.3004013319176,52.5079617802397,10797
13.3006291358584,52.5067856071179,10799
13.3450316542158,52.4826159847876,10811
13.4512294310429,52.4367342977386,10815
13.4532561780677,52.4352251841513,10817
13.4544838200294,52.4347630779255,10819
13.4546991936303,52.4346980942213,10821
13.4562450344717,52.4342347755953,10823
13.458373317852,52.4333918661938,10825
13.4600749586413,52.4318952123225,10827
13.4616125746375,52.4309040950361,10829
13.465103740544,52.4295560271604,10831
13.4681587581545,52.4277281965211,10833
13.4765270493576,52.4256911653395,10835
13.4797317220243,52.4256039565144,10837
13.4832380123184,52.4257688942514,10839
13.2782053657618,52.5884049307998,1085
13.4499327166842,52.4456638144064,10851
13.4477849775904,52.4426372396558,10855
13.447541068274,52.4369543890739,10857
13.3823139363672,52.4311196012843,10867
13.2793847216121,52.5887256128041,1087
13.3587922565297,52.4963445372339,10875
13.3601991376211,52.5004607243077,10879
13.3342235524127,52.4257813212844,10881
13.3354402477055,52.4263082453398,10883
13.3465201627373,52.4308660060729,10891
13.1873417006202,52.5129850826135,10897
13.2824168242875,52.6285955090671,10899
13.2826087035802,52.6284876732076,10901
13.2851431247581,52.6280854890154,10903
13.2890998128466,52.6272256478717,10905
13.2920531741701,52.6244825943429,10907
13.2926782614015,52.6231942186793,10909
13.2832815501014,52.5899553944024,1091
13.2938934036089,52.621685498352,10911
13.2934927065478,52.6220079022228,10913
13.2959015955627,52.6206741332704,10915
13.3010426166959,52.6162511008256,10917
13.3340462875144,52.5905565578104,10919
13.3192780953729,52.453452135755,10923
13.3153987601269,52.4514237030918,10925
13.4892021398529,52.4306346535409,10927
13.4921043024743,52.4292325143796,10929
13.3780862385686,52.4663471768919,1093
13.3404913869939,52.5892679345771,10931
13.2923939457043,52.6351718767208,10933
13.2953198608013,52.6352321939751,10935
13.340384447328,52.4161938181883,10941
13.3949128098904,52.4932582435311,10945
13.3116775900021,52.6096077896967,10953
13.2737063195914,52.5281651801561,10961
13.2688730890582,52.5288242614946,10963
13.2745520779189,52.5278791471908,10965
13.2792310786713,52.5245803115774,10967
13.2802154170071,52.5183926656924,10969
13.3777952601666,52.4658886208093,1097
13.291639259808,52.6332259055426,10971
13.2978395438783,52.6316500637254,10973
13.3030920825541,52.6313663182186,10975
13.3050307266242,52.6310675978704,10977
13.3102294281498,52.6310817174012,10979
13.2426024510591,52.433756407231,10981
13.3119197277549,52.4162485298093,10987
13.3811616449753,52.4657342864436,1099
13.3358883283596,52.4979675019669,11003
13.3361525046258,52.4989953230229,11005
13.3826623507736,52.465807268487,1101
13.3460161678355,52.4988274557865,11021
13.340098142679,52.499556702808,11025
13.4335916916726,52.4820680606921,11027
13.4351796735094,52.4832406226049,11029
13.4358804919722,52.4837857326963,11031
13.4442058460517,52.4459217963152,11039
13.4426583708448,52.4467775876435,11041
13.4408919469998,52.4475342219576,11043
13.4029872477661,52.4345780550155,11045
13.4017188148699,52.4336131769187,11047
13.3855912833186,52.4659168688579,1105
13.3993652595387,52.4292285540589,11055
13.3110225980101,52.5476631017761,11065
13.3121783108481,52.545746848788,11067
13.3131209727608,52.5443496383976,11069
13.3893822103146,52.4657784415253,1107
13.3131649014776,52.543634520415,11071
13.315154702088,52.5412052548195,11073
13.3189100873701,52.5398555696321,11075
13.3261529225873,52.5388474864118,11077
13.270855918812,52.5900366383002,11087
13.2795281628244,52.5948582678967,11089
13.3886942351747,52.5007118338246,11095
13.3944323573851,52.501102639603,11099
13.1449855079738,52.5238258028158,11107
13.327155562019,52.4399422672638,11113
13.2025723453477,52.4360351913253,1113
13.4095258511922,52.4456959966466,11131
13.1958211230839,52.5366621168659,11133
13.1953041078778,52.5354872948497,11135
13.1963556961544,52.5376417349538,11137
13.1971259408868,52.5383654104997,11139
13.1344543200374,52.4536337915091,11145
13.301121361682,52.5293278043662,11147
13.3012062145601,52.5300351360435,11149
13.346103553324,52.4346580235939,11163
13.3470820474156,52.4355739636575,11165
13.3461421093243,52.4340419508888,11167
13.3463421515898,52.4319231501948,11169
13.3475997867436,52.4256778754666,11171
13.3486730228192,52.4227429359457,11173
13.2458178050979,52.6217724200392,11179
13.4375137178337,52.4789783082792,11187
13.3000410218806,52.443892045835,11189
13.3006481160137,52.4441422545508,11191
13.3024768447491,52.4449297407362,11193
13.3067413198189,52.4467762035747,11195
13.310878805038,52.4481123051952,11197
13.3153551621196,52.4495603779212,11199
13.2870433987911,52.5175242314934,11201
13.2381480912713,52.5424746008769,11203
13.243730695169,52.543933031139,11207
13.2471040992764,52.5441137714121,11209
13.2477806493654,52.5472790801276,11211
13.2488426988567,52.5512437595253,11213
13.2477389798202,52.5478829795107,11215
13.2589186450743,52.4318446718828,11217
13.2712805719635,52.4497253666279,11223
13.2711194297641,52.4491657374307,11225
13.274332038637,52.4495058749227,11229
13.2763439345662,52.448311575578,11231
13.2776133603895,52.4477124679033,11233
13.2778082825529,52.447622061247,11235
13.2802422528537,52.4468581586458,11237
13.284110622329,52.4456487561545,11239
13.3195438108944,52.4875898431735,11241
13.3265359739566,52.4874423940226,11245
13.1803063907737,52.4902667246421,11247
13.1803156995238,52.4922203525239,11249
13.3212746402162,52.5935589848067,1125
13.1802726733331,52.4944603713702,11251
13.1801760038211,52.4966807935056,11257
13.1796967081241,52.5083767332859,11261
13.1802379509786,52.50914433625,11263
13.1803136341553,52.509252660666,11265
13.1818748662126,52.5114713264408,11267
13.3188149721136,52.5942373331039,1127
13.1846790011595,52.5154565020521,11273
13.1869908728055,52.5193999808304,11275
13.1872337193897,52.5202268202172,11277
13.4590798880768,52.4272052697725,11281
13.3132010288971,52.5300651071058,11283
13.3065272587516,52.5288359167237,11285
13.3265779799373,52.5920926477258,1129
13.3692771712656,52.5643459199355,11305
13.3233146401582,52.5927167971291,1131
13.4821267049979,52.4082798179654,11311
13.4828259138578,52.407907716358,11313
13.4906521224278,52.4050879038698,11321
13.1778800416717,52.5270874362844,11327
13.405837252962,52.4934900259331,11329
13.3263012769638,52.5916658903888,1133
13.2892479750229,52.4352479580465,11333
13.3290272460529,52.5910576301133,1135
13.304709552257,52.6473474817564,11355
13.3343763462049,52.4984860379052,11357
13.3350479313987,52.498131691324,11359
13.3364571624841,52.4978979008515,11361
13.3370980683083,52.4978401556453,11363
13.314347501799,52.4721205239172,11369
13.3304467575476,52.5906709594531,1137
13.3153909568658,52.4708664854259,11371
13.316237544271,52.4699155823284,11373
13.3171764280677,52.4691205525444,11375
13.3199205543137,52.4670634197806,11379
13.2797868380777,52.5410111340626,11385
13.2794220374651,52.538908730967,11387
13.2812925145689,52.5408712433514,11389
13.331689399621,52.5903050191652,1139
13.2809640543244,52.5388620123739,11391
13.3227843947083,52.4155732288206,11393
13.3248197677416,52.4136624508446,11395
13.3273932974388,52.4112488395486,11397
13.32747151781,52.4107144343249,11399
13.2791985630763,52.4595840364392,11401
13.2779228447247,52.4528076092822,11405
13.278851306759,52.4514632275047,11407
13.28091246633,52.4508697207752,11409
13.3341956669723,52.5896882452075,1141
13.2425619575102,52.6106443477628,11423
13.317232124982,52.5689548395302,11425
13.316435670177,52.5668792479054,11427
13.3389318152697,52.5893607511723,1143
13.3188639801527,52.5760788770847,11433
13.3190419391539,52.5773790308594,11435
13.3721856270401,52.4845980744099,11439
13.3146871485181,52.5672962570301,11441
13.3154088751974,52.5692097817922,11445
13.3169938781693,52.5743128909427,11449
13.3631783294481,52.4956498087099,1145
13.19772318156,52.5174895509831,11457
13.3579368582159,52.5657775043591,11459
13.3503296114792,52.5495905589799,11461
13.3539414920656,52.5472318258842,11463
13.3571249410452,52.5451494067024,11467
13.3612075705417,52.4958755353507,1147
13.3581931565223,52.5010248631938,11471
13.3597280224015,52.5041944850125,11475
13.3604792421144,52.5057421572271,11477
13.336652142662,52.4187067391698,11479
13.3381889744814,52.4191381412084,11481
13.4258747596536,52.4136244506281,11483
13.4301810909071,52.4145752811756,11485
13.4360069311754,52.4171266427981,11487
13.1714325563175,52.5508756146669,11491
13.2900580527821,52.4974903810578,11495
13.2905308502372,52.4992135657932,11497
13.3274508626449,52.4183548255597,11501
13.3312277332493,52.4200232617859,11503
13.3349279442569,52.4210040066505,11507
13.3364426567323,52.4214021365922,11509
13.3661889287043,52.4952771404712,1151
13.3433958863926,52.421557356991,11515
13.3440023738854,52.4216504700423,11517
13.4060292139194,52.3820461946804,1153
13.3672443646475,52.4538797155555,11531
13.3590739178722,52.5220397309238,11533
13.3580557245631,52.5220652884775,11535
13.3764128606496,52.5430694886706,11539
13.3701879135221,52.5446831577059,11545
13.3692799680862,52.5449232870083,11549
13.4058720907208,52.380861440398,1155
13.3689616172511,52.5444112603549,11551
13.3618651471336,52.5448514530085,11555
13.2008517898555,52.4341145334272,11561
13.4432790531933,52.4766150401152,11563
13.4146023276049,52.4623826974001,11571
13.4280369436587,52.4600181843669,11573
13.3927028291154,52.4656279506664,11579
13.4009216126096,52.4637375092304,11581
13.4021145479059,52.4634645955271,11583
13.4033228976759,52.462314103173,11585
13.4045652734088,52.4619623724975,11587
13.3475120423783,52.5948439092019,11589
13.3564328618155,52.5950737299509,11593
13.1859966847724,52.5448467083055,11605
13.1871183123354,52.5498842723348,11609
13.3134823465789,52.4739789410943,11615
13.3062147776772,52.4307846082588,11617
13.369435466882,52.4485189403317,11619
13.3712456559346,52.4472028286181,11621
13.3701892049411,52.4479787570969,11623
13.3739969127983,52.4450922408235,11625
13.3755528354581,52.4433960458401,11627
13.3984970689619,52.3882570967633,11633
13.2508765134725,52.4227145901486,11639
13.3246813534961,52.6225497492463,11645
13.2962226344838,52.5022211632496,11647
13.3071767934007,52.5050403081609,11649
13.1768210072118,52.5260382750078,1165
13.372301993381,52.5614149501338,11651
13.3772080263099,52.5614431119178,11653
13.2170233571468,52.5284423649462,11661
13.2122949288224,52.5291545681756,11665
13.2148985926907,52.5287540291391,11667
13.4439927902724,52.4797690652772,11669
13.1762028261555,52.5256604211221,1167
13.4456435114135,52.4447393021402,11675
13.3077893461226,52.5030033219793,11693
13.3118653722727,52.5004926769419,11697
13.3178767184516,52.4916109015961,11701
13.3122760184702,52.430416443325,11703
13.3133720643064,52.4283381056801,11705
13.3143495528801,52.4239611596728,11707
13.1813871639103,52.5270787621097,1171
13.2323643099626,52.4315088178396,11711
13.28701489233,52.4939885865107,11713
13.2885443005212,52.4938437799159,11717
13.471662537126,52.4332471722602,11727
13.474604872226,52.4356080889707,11729
13.3919693797416,52.4979460954801,11733
13.3958381714949,52.4983431238324,11735
13.4030061662847,52.4983692346316,11739
13.4066179558525,52.4983935047393,11741
13.4105343960014,52.498518790048,11743
13.4120869094751,52.4985949473765,11745
13.3340706715325,52.430155530375,1175
13.3942870638798,52.4266782893371,11751
13.3967618157831,52.4271970249913,11755
13.2896674999524,52.6261210911766,11757
13.2911047486497,52.6225943810386,11763
13.3407645139616,52.5578804385787,11767
13.4333415519321,52.4640245470968,11773
13.4428296999511,52.4650584529647,11775
13.3280866429766,52.4169634820462,11779
13.3294885805111,52.4154644180455,11781
13.355093005695,52.4887639727869,11785
13.354972240447,52.4900595064428,11787
13.3552551295716,52.4946465837418,11789
13.3545743127362,52.4971318091175,11791
13.306107163675,52.5314295339042,11793
13.3127093172434,52.5322364083126,11795
13.1481085489761,52.5337397132087,11797
13.1300822246951,52.4113470127729,11799
13.1342392125336,52.4115288358604,11801
13.3189893075714,52.6267030530294,1181
13.4162199757046,52.4192658664145,11819
13.4722940949515,52.4368774413067,11829
13.2831395408131,52.453107726595,1183
13.4809156168531,52.4325272649215,11831
13.4860990345301,52.4300001540979,11833
13.3036523517665,52.5386824376706,11849
13.2851317716259,52.4540674080293,1185
13.33706281433,52.4360376800185,11857
13.3390522016487,52.4371820427955,11859
13.3937219156886,52.5539872909037,11861
13.1550337518108,52.5565603266194,11869
13.1498370081845,52.5364813140067,1187
13.387718957988,52.4928971467844,11877
13.3927274812603,52.4919162168334,11881
13.3944251011414,52.4915617256475,11883
13.4055743840538,52.4893417273195,11889
13.4803063564897,52.39970421206,11893
13.2794151428035,52.5380999169915,11909
13.2743122865658,52.6319707212611,1191
13.3610430779784,52.4943172384223,11911
13.3626415320978,52.494108526623,11913
13.3640566385623,52.4938640456032,11915
13.3285244982642,52.4499533957672,11921
13.3985413089097,52.4191471437237,11929
13.294190898721,52.5345015345543,11931
13.2946630814955,52.5346289264953,11933
13.2974101828546,52.5345503573093,11935
13.2956570581101,52.5343216648755,11937
13.2951311210094,52.5342986279811,11939
13.2961542545345,52.533460337841,11941
13.2954457718525,52.5334134283045,11943
13.323986715763,52.4751978809374,11963
13.276231167118,52.4124862288041,11969
13.3163924768943,52.4537169784611,1197
13.2792833312353,52.4145238993061,11971
13.2826670631637,52.4165382774248,11973
13.2870271343114,52.4178588636319,11975
13.2894364777062,52.4184884919646,11977
13.2941393381108,52.4197268625434,11979
13.300904557233,52.4237792600586,11981
13.3017175488386,52.4244881178567,11983
13.305132078394,52.4274260198536,11987
13.2435117468005,52.6085481724009,1199
13.3080870831215,52.4299694980544,11993
13.3318702555107,52.5975764245378,11995
13.3300986398553,52.5967946793794,11997
13.1351917177913,52.4494948506618,12003
13.2442160617158,52.6093772026918,1201
13.2041261691959,52.5240625175193,12013
13.3061017696024,52.5088876745867,12017
13.3095409992895,52.5088690636709,12021
13.3113628871798,52.5088721246737,12023
13.3142895250308,52.5088574020133,12025
13.3162672443562,52.5089030367503,12027
13.3229062990507,52.5087665568662,12033
13.3251714748082,52.5086868455995,12035
13.2337081562853,52.4418797283533,12039
13.3148942201924,52.4306048590639,12041
13.3154503548045,52.4285517518769,12043
13.2449218091452,52.6102143211006,1205
13.4061675186413,52.4043751562946,12063
13.3448866348377,52.4615017524793,12067
13.3893245199409,52.4645086961485,12071
13.385602918028,52.4648069287682,12073
13.4655223604537,52.4299165001697,12079
13.4727099740187,52.4313822334174,12083
13.4604977600665,52.4411492662097,12109
13.2466219328557,52.6121527739264,1211
13.4863319472779,52.4284088798552,12119
13.4891887322071,52.4270043312462,12121
13.3836489522618,52.3973241585832,12125
13.1313741528086,52.416171739479,12127
13.3330488472517,52.4805470538551,1213
13.2868178677237,52.6392268973154,12147
13.3320485194442,52.4811251115493,1215
13.4012199750707,52.4862598693396,12153
13.2080350725413,52.5590818096093,12155
13.2125409829459,52.5610800924674,12159
13.3539946849268,52.4947396721487,12167
13.4096910644404,52.3874220265837,12181
13.2905888850032,52.5903954245767,12195
13.2921292262405,52.5905743927475,12197
13.2950439185115,52.590876846042,12199
13.2998201720482,52.5913808613736,12201
13.3025647629543,52.5916679625646,12203
13.3103036781922,52.592870836531,12205
13.3144377379224,52.5935524310119,12207
13.3181297749428,52.5941508837009,12209
13.3299590774815,52.482352228398,1221
13.3126950497396,52.5317564861194,12211
13.3147284556683,52.5257682283717,12213
13.29088272194,52.4463377500083,12223
13.3280660965467,52.4713671714735,12231
13.3598743931932,52.4753817019051,12237
13.3601784942436,52.4771452929567,12239
13.3602504285891,52.4797615664095,12241
13.360256168926,52.4813931407813,12243
13.3850805098381,52.5570481311744,12247
13.3203575857208,52.4832321996044,1225
13.252866833254,52.5230073868785,12253
13.2563332833721,52.5211082807516,12255
13.3468701252797,52.4892225953061,12261
13.3474410444211,52.4870728874132,12263
13.3305751314575,52.5625579141464,12267
13.3355072475483,52.5652123201922,12269
13.3452666075079,52.5668193891837,12271
13.3465728464197,52.5669613853179,12273
13.3496656389484,52.567328608235,12275
13.4079155315994,52.4525076509648,12277
13.4099112929105,52.4553172390944,12279
13.4117863362143,52.4569961628208,12281
13.4129271765733,52.4576602735756,12283
13.4133250941519,52.4578844723885,12285
13.4139801267481,52.4582626597456,12287
13.417957553334,52.4604996248808,12289
13.4189420514057,52.4609673801117,12291
13.4204135905817,52.4617019239402,12293
13.3909999421192,52.5632769429225,12301
13.3682260022206,52.5500379070618,12303
13.3296586535134,52.5229158973392,12307
13.329545506956,52.522762103295,12309
13.3679056850831,52.4137239220476,1231
13.3301766544673,52.5256499218538,12311
13.3305620057618,52.5271969617911,12313
13.3245949043628,52.4233621969688,12319
13.3254135303341,52.4220890592828,12321
13.326442686724,52.4212060100133,12323
13.328868133292,52.4205260063177,12325
13.3307969608179,52.4206979917827,12327
13.2440835001362,52.4926913251991,1233
13.4153448046188,52.4515295854415,12337
13.4163631893292,52.4515430609516,12339
13.4203341732452,52.4522023103174,12341
13.420813181209,52.4522307036268,12343
13.4330335225384,52.4524650949519,12345
13.4362396853559,52.4525771565551,12347
13.436968192043,52.4525871730068,12349
13.3396078059628,52.4195262201413,12355
13.4161747031161,52.4909715932631,12357
13.4140848940376,52.4881888567565,12359
13.1736969586266,52.5289425433431,12365
13.174824285746,52.5292227359729,12367
13.2351773435908,52.489718204616,1237
13.3138780386758,52.5694070546799,12375
13.3131954835577,52.5676525289099,12377
13.3346319877845,52.4951028034375,12379
13.2868733666011,52.6335790740678,12389
13.3060699610139,52.5920283467496,1239
13.267422389503,52.5366877875953,12395
13.3791548484704,52.5688757565566,12401
13.3840246482777,52.5693456343594,12403
13.4665809075501,52.4357559410385,12409
13.317147095946,52.588206458213,1241
13.1564571580532,52.419197212695,12411
13.3979024041306,52.546278393603,12417
13.4062236795376,52.4157382142098,12427
13.3193769440206,52.5875878506894,1243
13.3473667259687,52.4695216319117,12431
13.3473585043254,52.4706048890476,12433
13.3482228154309,52.4695345353563,12435
13.3476013811759,52.4676181422242,12437
13.3476825690032,52.4670006874204,12439
13.3479318837986,52.4649999660921,12441
13.348437062692,52.4609741791392,12443
13.3486988329844,52.4590113112434,12445
13.3343164889564,52.5990104286135,12447
13.3239501013001,52.5875698246507,1245
13.3335423247504,52.5621179500073,12455
13.3033895644321,52.4655581069045,12459
13.3713033546469,52.4365989305897,12463
13.3280440448013,52.5874356922907,1247
13.2054409249742,52.5309160271328,12471
13.4473452178007,52.4643247375887,12475
13.4483179581871,52.4645190455191,12477
13.4528487531362,52.4652657659385,12479
13.4535145434421,52.4652726893912,12481
13.4537101740351,52.4652752472574,12483
13.4561685703363,52.4657284268349,12485
13.4605692822121,52.4681176947995,12487
13.4646351874846,52.4702753570064,12489
13.3299454101243,52.587367979586,1249
13.3178726535395,52.4541687167239,12491
13.254639793241,52.4280214261678,12495
13.3726757555615,52.561757592465,125
13.3806527310343,52.5435398279058,12501
13.3912588516042,52.3943089279965,12509
13.331566075521,52.587330879804,1251
13.4407608560877,52.4149227618189,12511
13.4457330467292,52.4163198004381,12515
13.4739225261391,52.4676528712057,12519
13.3697215756495,52.4183938005914,12525
13.3725842226285,52.4218257233142,12529
13.3330234696625,52.5873425006019,1253
13.4056872978879,52.4065075033434,12541
13.4155041662266,52.4067410718171,12549
13.3346858862317,52.587426634721,1255
13.1567535397117,52.5594863696183,12551
13.1557185496047,52.5664365429113,12555
13.3770100716838,52.4137614209493,12559
13.3066782692903,52.4634759900229,12561
13.3398684382137,52.5880833671386,1257
13.3924841515606,52.4184180210521,12573
13.3949153601433,52.4225904478203,12579
13.4012837021998,52.3986125181629,12589
13.3460576538456,52.5895751580487,1259
13.3164972973943,52.4643346766534,12615
13.3127411526326,52.4596727433174,12619
13.3211643252475,52.507432060276,12621
13.321923938204,52.5064158288844,12623
13.3234293149601,52.504669090772,12625
13.3252445259621,52.5024984033303,12629
13.3052355315454,52.4079079235943,12633
13.3613481186437,52.5553145694913,12637
13.3623280498855,52.5508777809428,12641
13.3237288379234,52.4166321848858,12647
13.3149088637924,52.6042172401064,1265
13.3822329179472,52.4898497829712,12651
13.3835350746246,52.4936589986155,12655
13.3851823366742,52.4984956147696,12661
13.3853389846107,52.4989646828632,12663
13.3867387514563,52.5010152463618,12665
13.3759087988332,52.42976704223,12667
13.3769153543141,52.4319158815377,12669
13.3139278314091,52.6052337826876,1267
13.3771787024619,52.4324862067932,12671
13.3777776624512,52.4337743045102,12673
13.3782896210968,52.4348180586939,12675
13.3792591534036,52.4362923573084,12677
13.4814456589939,52.4165755588993,12679
13.4795852978615,52.4155820309438,12681
13.3670595932312,52.5174151839088,12683
13.368240842654,52.5194943761135,12685
13.1420570495889,52.4794813721126,12689
13.1867011069963,52.4321976345876,1269
13.2461408134741,52.5375894034904,12695
13.3509955676992,52.5141771910852,12699
13.3740699644689,52.5617680921837,127
13.3510953122952,52.5145667672744,12701
13.3507106839976,52.5149903739792,12703
13.3491171430929,52.5144333810116,12705
13.3502511320546,52.5139081079473,12707
13.3379694897106,52.5136727847302,12709
13.3511627683328,52.5103376369529,12711
13.3566529581063,52.511740978386,12713
13.3643805050016,52.5099786229861,12715
13.3607982485171,52.4913511371567,12717
13.3622218306394,52.4913736302285,12719
13.3287566579063,52.566015040838,12727
13.3316839416857,52.5654752120575,12729
13.4064309182637,52.3984764506595,1273
13.4744904553568,52.4088223260227,12731
13.4741667636838,52.4087230100097,12733
13.4771633919547,52.4097112134404,12735
13.4779493519663,52.4099685732216,12737
13.4808983228616,52.4109360123588,12739
13.4823219150527,52.4114207572233,12741
13.4836952372874,52.4118756708054,12743
13.4882396675035,52.4132804672072,12745
13.4897350892886,52.4134044543902,12747
13.4937667901326,52.4144681319756,12749
13.4955499060491,52.4152722400396,12751
13.4964245865687,52.4157203208417,12753
